Visigoth (Earth-616),11.0
Kashmir Vennema (Earth-616),11.0
Thori (Earth-616),11.0
Andrea Benton (Earth-616),11.0
Charlie Cluster-7 (Cluster) (Earth-616),11.0
Kaelynn Alexander (Earth-616),11.0
Axel Asher (Earth-616),11.0
Ben Gallagher (Earth-616),11.0
Paul Anselm (Earth-616),11.0
Rick Mason (Earth-616),11.0
Ebony Maw (Earth-616),11.0
Harrison Snow (Earth-616),11.0
Monica Chang (Earth-616),11.0
Udarnik (Earth-616),11.0
Hirohito (Earth-616),10.0
Marla Drake (Earth-616),10.0
Tommy Tyme (Earth-616),10.0
Victoria Murdock (Earth-616),10.0
Arizona Annie (Earth-616),10.0
Soapy (Earth-616),10.0
Googam (Earth-616),10.0
Goom (Earth-616),10.0
Grogg (Earth-616),10.0
Carl Zante (Earth-616),10.0
Scarlet Beetle (Earth-616),10.0
Ve Borson (Earth-616),10.0
Vili Borson (Earth-616),10.0
Boris Turgenov (Earth-616),10.0
Franz Gruber (Earth-616),10.0
Rama Kaliph (Earth-616),10.0
Zoltan Drago (Earth-616),10.0
August Hopper (Earth-616),10.0
John Robert Keane (Earth-616),10.0
Porga (Earth-616),10.0
Flint (Goon) (Earth-616),10.0
Gary Buser (Earth-616),10.0
Jerome Hamilton (Scientist) (Earth-616),10.0
Kraken (Earth-616),10.0
Lurking Unknown (Earth-616),10.0
Lyndon Johnson (Earth-616),10.0
Charles Benton (Earth-616),10.0
Randau (Earth-616),10.0
Equilibrius (Earth-616),10.0
Galaxy Master (Earth-616),10.0
Karthon (Earth-616),10.0
Dark-Crawler (Earth-616),10.0
Nameless One (Undying Ones Leader) (Earth-616),10.0
William Carver (Earth-616),10.0
Borna (Earth-616),10.0
Fafnir Hellhand (Earth-616),10.0
Bart Slade (Earth-616),10.0
Clifton Graves (Earth-616),10.0
Donald Sample (Earth-616),10.0
Kid Cassidy (Earth-616),10.0
Michael Kelly (Earth-616),10.0
Roland Hamilton (Earth-616),10.0
Shades (Earth-616),10.0
Amon (Horse) (Earth-616),10.0
Bertha (Earth-616),10.0
Hecate (Horse) (Earth-616),10.0
Horatio Walters (Earth-616),10.0
Joshua Kale (Earth-616),10.0
Moondark (Earth-616),10.0
Set (Horse) (Earth-616),10.0
Grover Raymond (Earth-616),10.0
Melinda Morrison (Earth-616),10.0
Piranha (Earth-616),10.0
Slifer (Earth-616),10.0
Tim Stuart (Earth-616),10.0
Zenobia (Earth-616),10.0
Ann Reynolds (Earth-616),10.0
Isis (Deity) (Earth-616),10.0
Jeff Turner (Earth-616),10.0
Kierrok (Earth-616),10.0
Raymond Corey (Earth-616),10.0
Anton Lupeski (Earth-616),10.0
Barry Bauman (Earth-616),10.0
Harry Key (Earth-616),10.0
Rhomann Dey (Earth-616),10.0
Yuri Petrovitch (Earth-616),10.0
Gazelle (Scratch) (Earth-616),10.0
Harmony Whyte (Earth-616),10.0
James Carter (Earth-616),10.0
Kerwin Korman (Earth-616),10.0
Taurus (LMD) (Earth-616),10.0
Nereel (Earth-616),10.0
April Maye (Earth-616),10.0
Charles Snow (Earth-616),10.0
Chip Martin (Earth-616),10.0
Maggie Jones (Earth-616),10.0
Phillip Barnett (Earth-616),10.0
Walter Hardy (Earth-616),10.0
Ralph Hutchins (Earth-616),10.0
Yu-Huang (Earth-616),10.0
Ahpuch (Earth-616),10.0
Indries Moomji (Earth-616),10.0
Edward Cobert (Earth-616),10.0
Ian McNee (Earth-616),10.0
Ika (Earth-616),10.0
Kalibar (Earth-616),10.0
Lavour (Earth-616),10.0
Michael Silk (Earth-616),10.0
Moltar (Earth-616),10.0
Ogeode (Earth-616),10.0
Vola (Earth-616),10.0
Warbow (Crystalium) (Earth-616),10.0
Chief Examiner (Earth-616),10.0
Frank Rambeau (Earth-616),10.0
MX39147 (Earth-616),10.0
Naze (Earth-616),10.0
Raunch (Earth-616),10.0
Silverhoof (Earth-616),10.0
Slash (Earth-616),10.0
Alice Nugent (Earth-616),10.0
Annalee (Earth-616),10.0
Ethan Thurm (Earth-616),10.0
Flosi (Earth-616),10.0
Hydra (Olympian Beast) (Earth-616),10.0
Norman Webster (Earth-616),10.0
Rolfe (Asgardian) (Earth-616),10.0
Somon (Earth-616),10.0
Armand Martel (Earth-616),10.0
Elizabeth Guthrie (Earth-616),10.0
Kaleb (Earth-616),10.0
Kendra Louise Price (Earth-616),10.0
Melanie Killgrave (Earth-616),10.0
Nicholas Grossman (Earth-616),10.0
Benjamin Beckley (Earth-616),10.0
Brainstorm (Jimmy) (Earth-616),10.0
Darby Dean (Earth-616),10.0
Grog (Earth-616),10.0
Michael Berengetti (Earth-616),10.0
Pamela Shaw (Earth-616),10.0
Punchout (Earth-616),10.0
Scab (Tim) (Earth-616),10.0
Susan Dean (Earth-616),10.0
Toko (Earth-616),10.0
Trista (Earth-616),10.0
William Conover (Earth-616),10.0
Wipeout (Earth-616),10.0
Jacob Reisz (Earth-616),10.0
Mako (Project Ultra-Tech) (Earth-616),10.0
Mitchell Godey (Earth-616),10.0
Muzzafar Lambert (Earth-616),10.0
Tai (Madripoor) (Earth-616),10.0
Illarion Pavlovich Ramskov (Earth-616),10.0
Juvan (Earth-616),10.0
Leeann Foreman (Earth-616),10.0
Lynn Church (Earth-616),10.0
Sean Watanabe (Earth-616),10.0
Zon (Earth-616),10.0
Angela Golden (Earth-616),10.0
Diego Casseas (Earth-616),10.0
Harry Lennox (Earth-616),10.0
Joss Shappe (Earth-616),10.0
Marco Delgado (Earth-616),10.0
Su Yin (Earth-616),10.0
Agony (Hellbent) (Earth-616),10.0
Artys-Gran (Earth-616),10.0
Galen-Kor (Earth-616),10.0
Matthew Murdock (Hellspawn) (Earth-616),10.0
Mikal Drakonmegas (Earth-616),10.0
Myla (Earth-616),10.0
Occulus (Earth-616),10.0
Perez (Earth-616),10.0
Diabolique (Earth-616),10.0
Gregory Terraerton (Earth-616),10.0
Jacques Girard (Earth-616),10.0
Josef Huber (Earth-616),10.0
Maya Teraxtola (Earth-616),10.0
Rayna Piper (Earth-616),10.0
Bellam (Earth-616),10.0
Shigeru Ezaki (Clone) (Earth-616),10.0
Ann Herd (Earth-616),10.0
Lizard (Creature) (Earth-616),10.0
Hybrid (Symbiote) (Earth-616),10.0
Mroht (Earth-616),10.0
Pyllar (Earth-616),10.0
Roust (Earth-616),10.0
Tanya Trask (Earth-616),10.0
Virginia Potts (Heroes Reborn) (Earth-616),10.0
Bux (Earth-616),10.0
Francisco Fuentes (Earth-616),10.0
Galactus (Heroes Reborn) (Earth-616),10.0
Jam (Earth-616),10.0
Madam Qwa (Earth-616),10.0
Marita (Earth-616),10.0
Megan McLaren (Earth-616),10.0
Overboss Dixon (Earth-616),10.0
Ajax (Francis) (Earth-616),10.0
Hescamar (Earth-616),10.0
Lavinia LeBlanc (Earth-616),10.0
Majeston Zelia (Earth-616),10.0
Astra (Mutant) (Earth-616),10.0
Donna Bliss (Earth-616),10.0
Esperanza Ling (Earth-616),10.0
Joan the Mouse (Earth-616),10.0
Samantha Dunbar (Heroes Reborn) (Earth-616),10.0
Darian Elliott (Earth-616),10.0
Fiona Knoblach (Earth-616),10.0
Paul Hark (Earth-616),10.0
Wayne Markley (Earth-616),10.0
Agent Pratt (Earth-616),10.0
Black Swan (Earth-616),10.0
Elizabeth Bondi (Earth-616),10.0
Garrison Klum (Earth-616),10.0
Maureen Lyszinski (Earth-616),10.0
Sandra Verdugo (Earth-616),10.0
Shathra (Earth-616),10.0
Destiny Gonzales (Earth-616),10.0
Host (Pathogen) (Earth-616),10.0
Chamayra Ortega (Earth-616),10.0
Fallen One (Herald) (Earth-616),10.0
John Zander (Earth-616),10.0
Augustus (Earth-616),10.0
Ayna Sareva (Earth-616),10.0
Charles Weiderman (Earth-616),10.0
Eurystheus (Earth-616),10.0
Rebbecca Kaplan (Earth-616),10.0
Sarah Kinney (Earth-616),10.0
Vincent (Sisterhood of the Wasp) (Earth-616),10.0
Curtis Doyle (Earth-616),10.0
Lucas Cross (Earth-616),10.0
Rajani Dhama (Earth-616),10.0
Elizabeth Sooner (Earth-616),10.0
John Maddox (Earth-616),10.0
Mulholland Black (Earth-616),10.0
Artume (Earth-616),10.0
Fraktur (Earth-616),10.0
Legba (Eternal) (Earth-616),10.0
Madeleine Michaels (Earth-616),10.0
Marina Zane (Earth-616),10.0
Bentley Newton (Earth-616),10.0
Bill (A.I.M. Agent) (Earth-616),10.0
Hl\u00f6kk (Earth-616),10.0
Isaac Newton (Earth-616),10.0
Jacob Feinman (Earth-616),10.0
Leonid (Earth-616),10.0
Brad Dodge (Earth-616),10.0
Donna Kiel (Earth-616),10.0
Harper Simmons (Earth-616),10.0
Hydra Queen (Grace) (Earth-616),10.0
Inka (Earth-616),10.0
Sanjay (Earth-616),10.0
Splitlip (Earth-616),10.0
Wade Wilson (Evil Deadpool) (Earth-616),10.0
Leonid Novokov (Earth-616),10.0
Caroline le Fay (Earth-616),10.0
Eimin Worthington (Earth-616),10.0
Recording Observation Bot (Earth-616),10.0
Uriel Worthington (Earth-616),10.0
Kevin Trublood (Earth-616),10.0
Dimitrios (Earth-616),10.0
Shiklah (Earth-616),10.0
Leonard Gade (Earth-616),9.0
Merzah (Earth-616),9.0
William Carmody (Earth-616),9.0
Dan Kane (Earth-616),9.0
George Washington (Earth-616),9.0
Matthew Grayson (Earth-616),9.0
Arrow (Earth-616),9.0
Cliff Macklin (Earth-616),9.0
David Laramee (Earth-616),9.0
Gitche Manitou (Earth-616),9.0
Captain Stone (Earth-616),9.0
Harry Sikes (Earth-616),9.0
Grottu (Earth-616),9.0
Taboo (Extraterrestrial) (Earth-616),9.0
Zzutak (Earth-616),9.0
Charles Stanton (Earth-616),9.0
Buri (Asgardian) (Earth-616),9.0
Jason Cragg (Earth-616),9.0
Wilhelm van Vile (Earth-616),9.0
Jinku (Earth-616),9.0
Red Hargrove (Earth-616),9.0
Slade (Earth-616),9.0
Vuk (Earth-616),9.0
Hans Rooten (Earth-616),9.0
Lucky Lobo (Earth-616),9.0
Sharon Xavier (Earth-616),9.0
Siegfried Farber (Earth-616),9.0
Dominus (Earth-616),9.0
Lyan (Earth-616),9.0
Seeker (Inhuman) (Earth-616),9.0
Johnny Carson (Earth-616),9.0
Tom Regal (Earth-616),9.0
Trung Tuan (Earth-616),9.0
General Bridges (Earth-616),9.0
Tomazooma (Robot) (Earth-616),9.0
Robert Chalmers (Earth-616),9.0
Slave Master (Earth-616),9.0
Brett Sabre (Earth-616),9.0
Faceless One (Earth-616),9.0
Golem (Statue) (Earth-616),9.0
Grand Vizier (Polemachus) (Earth-616),9.0
Melvin Scarbo (Earth-616),9.0
Ka-Nu (Earth-616),9.0
Kaanuub (Earth-616),9.0
Doc Watson (Earth-616),9.0
Howard Shigeta (Earth-616),9.0
Laurie Livingston (Earth-616),9.0
Linda Donaldson (Earth-616),9.0
Reva Connors (Earth-616),9.0
Rex Carpenter (Earth-616),9.0
Alexi Skarab (Earth-616),9.0
Derek McDowell (Earth-616),9.0
Franklin Armstrong Schist (Earth-616),9.0
Hathor-Sekhmet (Earth-616),9.0
Maria Dracula (Earth-616),9.0
Sui-San (Earth-616),9.0
Turac (Earth-616),9.0
Daemond (Earth-616),9.0
Gregori Kronski (Earth-616),9.0
Grigar (Earth-616),9.0
Richard Harper (Earth-616),9.0
Roscoe Simons (Earth-616),9.0
William Turner (Earth-616),9.0
Gerald Ford (Earth-616),9.0
Iridia (Earth-616),9.0
Julian Phyffe (Earth-616),9.0
Melf (Earth-616),9.0
Ramon de Rico (Earth-616),9.0
Arides (Earth-616),9.0
Erik Gelden (Earth-616),9.0
Floyd Mangles (Earth-616),9.0
Gorr (New Men) (Earth-616),9.0
Achmed Korba (Earth-616),9.0
Esteban Carracus (Earth-616),9.0
Hecate (Earth-616),9.0
Leo (LMD) (Earth-616),9.0
Libra (LMD) (Earth-616),9.0
Belathauzer (Earth-616),9.0
Priscilla Dolly (Earth-616),9.0
Utgard-Loki (Earth-616),9.0
Virako (Earth-616),9.0
Thoran Rul (Earth-616),9.0
Clifford Michaels (Earth-616),9.0
Fafnir (Frost Giant) (Earth-616),9.0
Hodiak (Earth-616),9.0
John Daltry (Earth-616),9.0
Lou Monkton (Earth-616),9.0
August Masters (Earth-616),9.0
Beverly Cross (Earth-616),9.0
Biff Rifkin (Earth-616),9.0
Dherk (Earth-616),9.0
Kirigi (Earth-616),9.0
Nanna (Asgardian) (Earth-616),9.0
Nell Jones (Earth-616),9.0
Paul Jansen (Earth-616),9.0
Hyper-Ultronic Brain Employing Randomized Tracings (Earth-616),9.0
Myron Wilburn (Earth-616),9.0
Null the Living Darkness (Earth-616),9.0
Nurse Stevens (Earth-616),9.0
Tom\u00e1s Ram\u00edrez (Earth-616),9.0
Feldspar (Earth-616),9.0
Nina da Costa (Earth-616),9.0
Volx (Earth-616),9.0
Friedrich von Roehm (Earth-616),9.0
Healer (Earth-616),9.0
Maraud (Earth-616),9.0
Philip Watson (Earth-616),9.0
Roger Willis (Earth-616),9.0
Baba Yaga (Earth-616),9.0
Cybele (Earth-616),9.0
Gudrun (Asgardian) (Earth-616),9.0
Kariooq (Earth-616),9.0
Kura (Earth-616),9.0
O.Z. Chase (Earth-616),9.0
Piper (Morlock) (Earth-616),9.0
Black Raazer (Earth-616),9.0
Glynis Zarkov (Earth-616),9.0
Ilya Zarkov (Earth-616),9.0
Jack Brennan (Earth-616),9.0
Lewis Haywerth (Earth-616),9.0
Sharon Banks (Earth-616),9.0
Simeon (Earth-616),9.0
Urthona (Earth-616),9.0
Anya Eisenhardt (Earth-616),9.0
Bill (Lobster) (Earth-616),9.0
Cort Zo Tinnus (Earth-616),9.0
Daniel Bannion (Earth-616),9.0
Thomas Bannion (Earth-616),9.0
Alex (Inferno Baby) (Earth-616),9.0
Crotus (Earth-616),9.0
Dei Guan (Earth-616),9.0
Exitar (Earth-616),9.0
Gerald Stone (Earth-616),9.0
Infectia (Josephine) (Earth-616),9.0
James Kincaid (Earth-616),9.0
Jody Choate (Earth-616),9.0
Kwaku Anansi (Earth-616),9.0
Lloyd Zahner (Earth-616),9.0
Marc Riemer (Earth-616),9.0
Michael Phillips (Earth-616),9.0
Sandy Kintzler (Earth-616),9.0
Shauna (Earth-616),9.0
Gina Dyson (Earth-616),9.0
Lian Shen (Earth-616),9.0
Ray Lippert (Earth-616),9.0
Worm (Savage Land Mutate) (Earth-616),9.0
Beatta Dubiel (Earth-616),9.0
Danielle Forte (Earth-616),9.0
Jorrma (Earth-616),9.0
Joseph Trinity (Earth-616),9.0
Purple Hayes (Earth-616),9.0
Allen Marc Yuric (Earth-616),9.0
Argus LaVecchio (Earth-616),9.0
Aya Komatsu (Earth-616),9.0
Broderick Bazin (Earth-616),9.0
Chainsaw (Earth-616),9.0
Guy Cross-Wallace (Earth-616),9.0
Impala (Earth-616),9.0
Jonin (Earth-616),9.0
Markus Ettlinger (Earth-616),9.0
Nadia Dornova (Earth-616),9.0
Norman Harrison (Earth-616),9.0
Origin (Earth-616),9.0
Steve Rubino (Earth-616),9.0
Anthony Grant (Earth-616),9.0
Ayla Ranefer (Earth-616),9.0
Dargin Bokk (Earth-616),9.0
Dwarf (Earth-616),9.0
Marlene McKenna (Earth-616),9.0
Segismund Joshua (Earth-616),9.0
Tigerstryke (Mitchell) (Earth-616),9.0
Black Axe (Earth-616),9.0
Darklore (Earth-616),9.0
Dylon-Cir (Earth-616),9.0
Edward Passim (Earth-616),9.0
Priapus (Earth-616),9.0
Skeletron (Earth-616),9.0
William Hastings (Earth-616),9.0
Advisor (Earth-616),9.0
Carlos Cruz (Earth-616),9.0
Cartier St. Croix (Earth-616),9.0
Cassiopeia (Pantheon) (Earth-616),9.0
Deluge (Avatars) (Earth-616),9.0
Doris Jacquet (Earth-616),9.0
Dusk (Demon) (Earth-616),9.0
Foundry (Avatars) (Earth-616),9.0
Kateri Deseronto (Earth-616),9.0
Lich (Earth-616),9.0
Talos (Earth-616),9.0
Zefra (Earth-616),9.0
Derek Smalls (Earth-616),9.0
Eelak (Earth-616),9.0
Hal Flynt (Earth-616),9.0
Morfex (Earth-616),9.0
Wendy Christiansen (Earth-616),9.0
William Destine (Earth-616),9.0
Amora (Heroes Reborn) (Earth-616),9.0
Cary St. Lawrence (Earth-616),9.0
Daria (Earth-616),9.0
Gomurr (Earth-616),9.0
Leonard Samson (Heroes Reborn) (Earth-616),9.0
Sledge (Earth-616),9.0
Victor von Doom (Heroes Reborn) (Earth-616),9.0
Delphis (Earth-616),9.0
Hunger (Crown) (Earth-616),9.0
Lian Goh (Earth-616),9.0
M9 (Nina) (Earth-616),9.0
Mark Howard (Earth-616),9.0
Cerebro (Founder) (Earth-616),9.0
Ilaney Brukner (Earth-616),9.0
Wilhelmina Lumpkin (Earth-616),9.0
Aria (Earth-616),9.0
Badd Axe (Earth-616),9.0
Bounty (Humanoid) (Earth-616),9.0
Mercedes Wilson (Earth-616),9.0
Pagan (Earth-616),9.0
Ranger (Terrorist) (Earth-616),9.0
Theodore Twaki (Earth-616),9.0
Yoshiro Hachiman (Earth-616),9.0
Amanda Mueller (Earth-616),9.0
Ameiko Sabuki (Earth-616),9.0
Ashley Martin (Earth-616),9.0
Elite (Vigilante Squad) (Earth-616),9.0
Hector Ridondo (Earth-616),9.0
Neffethesk (Earth-616),9.0
Vradec (Earth-616),9.0
Maguire Beck (Earth-616),9.0
Sharon Ginsberg (Earth-616),9.0
Andrea Margulies (Earth-616),9.0
Bobby Soul (Earth-616),9.0
Cameron Palmer (Earth-616),9.0
Dallas Gibson (Earth-616),9.0
Elizabeth Kendal (Earth-616),9.0
Gail Collins (Earth-616),9.0
Henry Pierce (Earth-616),9.0
Ian Kendall (Earth-616),9.0
Jeffrey Garrett (Earth-616),9.0
Robbie Rodriguez (Earth-616),9.0
Callie Betto (Earth-616),9.0
Edward Mulligan (Earth-616),9.0
Edward Tancredi (Earth-616),9.0
Hanna Levy (Earth-616),9.0
Mar (Earth-616),9.0
Mark Sheppard (Earth-616),9.0
Native (Earth-616),9.0
Thunder (Major Mapleleaf) (Earth-616),9.0
Gabriel Vargas (Earth-616),9.0
Hunter (Pride) (Earth-616),9.0
Megan Kinney (Earth-616),9.0
Micah (Earth-616),9.0
Stretch (Earth-616),9.0
Stu Cicero (Earth-616),9.0
Adam Harkins (Earth-616),9.0
Cru (Earth-616),9.0
Dirk Anger (Earth-616),9.0
Jeremiah Muldoon (Earth-616),9.0
Kerberos (Earth-616),9.0
Nathaniel Briggs (Earth-616),9.0
Dennis Murray (Earth-616),9.0
Elizabeth Benning (Earth-616),9.0
Leon Murtaugh (Earth-616),9.0
Tinkabelinos Hardleg (Earth-616),9.0
Blackagar Boltagon (Skrull) (Earth-616),9.0
Citadel (Earth-616),9.0
Freak (Vagrant) (Earth-616),9.0
James Madrox (Cortex) (Earth-616),9.0
Argus (Earth-616),9.0
Ashcroft (A.I.M.) (Earth-616),9.0
Blake (A.I.M.) (Earth-616),9.0
Bouncing Betty (Earth-616),9.0
Gustavo Zapata (Earth-616),9.0
Lobe (Earth-616),9.0
Rigo Zapata (Earth-616),9.0
Twitchy (Earth-616),9.0
Unspoken (Earth-616),9.0
Charles Ulysses (Earth-616),9.0
Eric Solvang (Earth-616),9.0
Founder (Red Right Hand) (Earth-616),9.0
Ninja (Red Right Hand) (Earth-616),9.0
Old Woman (Red Right Hand) (Earth-616),9.0
Son (Red Right Hand) (Earth-616),9.0
William Downing (Earth-616),9.0
Xarus (Earth-616),9.0
Amanda von Doom (Earth-616),9.0
Buck Lime (Earth-616),9.0
Christian Poulsen (Earth-616),9.0
Hel Wolf (Earth-616),9.0
Sanjar Javeed (Earth-616),9.0
Scorn (Symbiote) (Earth-616),9.0
Winsor (Earth-616),9.0
Joelle (Earth-616),9.0
Sigurd (Bor) (Earth-616),9.0
Weapon III (Earth-616),9.0
Agent Gorman (Earth-616),9.0
Carrie (Nova) (Earth-616),9.0
Charles Cotta (Earth-616),9.0
Gorr (God Butcher) (Earth-616),9.0
Henry Ackerdson (Earth-616),9.0
Abigail Burns (Earth-616),9.0
Faira Sar Namora (Earth-616),9.0
Gordon Nobili (Earth-616),9.0
Offer (Earth-616),9.0
Patriot (Entity) (Earth-616),9.0
Carl Burgess (Earth-616),8.0
Marvex the Super-Robot (Earth-616),8.0
Don Stevens (Earth-616),8.0
Florence von Ward (Earth-616),8.0
Jerry Hunter (Earth-616),8.0
Albert Jones (Earth-616),8.0
Jeff Dix (Earth-616),8.0
John Watkins (Earth-616),8.0
Louis Remiens (Earth-616),8.0
Rex Herr (Earth-616),8.0
Richard I (Earth-616),8.0
Rusty Randolph (Earth-616),8.0
Major Cullen (Earth-616),8.0
Donna Garth (Earth-616),8.0
Man-oo (Earth-616),8.0
Philip Wing (Earth-616),8.0
Waku (Earth-616),8.0
Droom (Earth-616),8.0
Orrgo (Earth-616),8.0
Rorgg (Earth-616),8.0
"Benjamin Grimm (Skrull, Cow) (Earth-616)",8.0
Igor Drenkov (Earth-616),8.0
"Jonathan Storm (Skrull, Cow) (Earth-616)",8.0
Margus (Earth-616),8.0
"Reed Richards (Skrull, Cow) (Earth-616)",8.0
B. J. Kosmojian (Earth-616),8.0
Molto (Earth-616),8.0
Valtrauta (Earth-616),8.0
Blackie Gaxton (Earth-616),8.0
Infant Terrible (Earth-616),8.0
Oshtur (Earth-616),8.0
Rabble Rouser (Weinberg) (Earth-616),8.0
Wilson Allan (Earth-616),8.0
Ernst Mueller (Earth-616),8.0
Fritz von Sydow (Earth-616),8.0
Gregson Gilbert (Earth-616),8.0
Ludwig Schroeder (Earth-616),8.0
Manfred Adler (Earth-616),8.0
Otto Rabe (Earth-616),8.0
Tiboro (Earth-616),8.0
Abraham Lincoln (Earth-616),8.0
Bornag Royale (Earth-616),8.0
Juan Meroz (Earth-616),8.0
Tri-Man (Earth-616),8.0
Brona (Earth-616),8.0
Caldwell Rozza (Earth-616),8.0
Magnir (Earth-616),8.0
Gerhard Winkler (Earth-616),8.0
Jeremy Logan (Earth-616),8.0
Krimonn (Earth-616),8.0
Super-Humanoid (Earth-616),8.0
Valeria (Latverian) (Earth-616),8.0
Igron (Earth-616),8.0
Marcus Lassiter (Earth-616),8.0
Yeti (Inhuman) (Earth-616),8.0
Rafe Michel (Earth-616),8.0
Richard Janus (Earth-616),8.0
Stoneface (Earth-616),8.0
Tagak (Earth-616),8.0
Astrella Carpenter (Earth-616),8.0
Danny French (Earth-616),8.0
Jake Jensen (Earth-616),8.0
Bi-Beast (Earth-616),8.0
Janice Carr (Earth-616),8.0
Kamuu (Ancient Atlantis) (Earth-616),8.0
Lou Hackett (Earth-616),8.0
Lucy Westenra (Earth-616),8.0
Mrs. Jenks (Earth-616),8.0
Ningal (Earth-616),8.0
Ronald McAllister (Earth-616),8.0
Victor von Doom (Counter-Earth) (Earth-616),8.0
Xorr the God-Jewel (Earth-616),8.0
Zartra (Ancient Atlantis) (Earth-616),8.0
Annie Christopher (Earth-616),8.0
Dude Jensen (Earth-616),8.0
Jean Claude Pennysworth (Earth-616),8.0
Joseph Jennings (Earth-616),8.0
Miles Olddann (Earth-616),8.0
Ninja (Earth-616),8.0
Ralph Caccone (Earth-616),8.0
Carson Collier Senior (Earth-616),8.0
Heater Delight (Earth-616),8.0
Ronald English (Earth-616),8.0
Scimitar (Earth-616),8.0
William Hao (Earth-616),8.0
Angus MacWhirter (Earth-616),8.0
Aquarius (LMD) (Earth-616),8.0
Dromedan (Earth-616),8.0
James Callaghan (Earth-616),8.0
Laralei (Earth-616),8.0
Nigel Pigman (Earth-616),8.0
Valerie Campbell (Earth-616),8.0
Abd-el-Hazred (Earth-616),8.0
Geri (Earth-616),8.0
Gladstone Hawkins (Earth-616),8.0
Peter Spaulding (Earth-616),8.0
Victor von Doom (Clone) (Earth-616),8.0
Combatra (Earth-616),8.0
Dangard Ace (Earth-616),8.0
Deathlok (Robot) (Earth-616),8.0
Lady Lotus (Earth-616),8.0
Prime Director (Earth-616),8.0
Raydeen (Earth-616),8.0
Steven Coffin (Earth-616),8.0
Tanak Valt (Earth-616),8.0
Bel-Dann (Earth-616),8.0
Dolly Donahue (Earth-616),8.0
Jill Stevens (Earth-616),8.0
Karas (Earth-616),8.0
Lou Snider (Earth-616),8.0
Rupert Dockery (Earth-616),8.0
Vishnu (Hindu Deity) (Earth-616),8.0
Avarrish (Earth-616),8.0
Ernest Carrothers (Earth-616),8.0
Fashima (Earth-616),8.0
Jonathan Darque (Earth-616),8.0
Manfred Haller (Earth-616),8.0
Charon (Olympian) (Earth-616),8.0
Franz Mittelstaedt (Earth-616),8.0
Juliana Sandoval (Earth-616),8.0
Martha Lund (Earth-616),8.0
Sophie Lund (Earth-616),8.0
Wal Rus (Earth-616),8.0
Annie Wheeler (Earth-616),8.0
Ed Wheeler (Earth-616),8.0
Kenji Oyama (Earth-616),8.0
Dragonrider (Earth-616),8.0
Ernest St. Ives (Earth-616),8.0
Hoodwink (Earth-616),8.0
Madeline Watson (Earth-616),8.0
Maria Rambeau (Earth-616),8.0
Max Rocker (Earth-616),8.0
Nidhogg (Earth-616),8.0
Chiantang (Earth-616),8.0
Scion (Earth-616),8.0
Tolomaq (Earth-616),8.0
Valdemar Tykkio (Earth-616),8.0
Yorgon Tykkio (Earth-616),8.0
Derek Freeman (Earth-616),8.0
Solaise (Earth-616),8.0
Wendy Sherman (Earth-616),8.0
David Stack (Earth-616),8.0
Jonathan Gallagher (Earth-616),8.0
Maht Pacle (Earth-616),8.0
Prometheus (Earth-616),8.0
Samuel Smith (Earth-616),8.0
Ani-Mator (Earth-616),8.0
Bob (Inferno Baby) (Earth-616),8.0
Jacob Eichorn (Earth-616),8.0
Jason McCall (Earth-616),8.0
Maw (Inferno Baby) (Earth-616),8.0
Roche (Earth-616),8.0
Black Shadow (Earth-616),8.0
Elmer Gore (Earth-616),8.0
Jody Putt (Earth-616),8.0
Uroc (Earth-616),8.0
Haruo Tsuburaya (Earth-616),8.0
Juliana Worthing (Earth-616),8.0
Jun Tenta (Earth-616),8.0
Marjorie Brink (Earth-616),8.0
Tyler Meagher (Earth-616),8.0
Wanda Mason (Earth-616),8.0
Werner von Strucker (Earth-616),8.0
Anne Marie Cortez (Earth-616),8.0
Aundray Phelps (Earth-616),8.0
Dubose Wilson (Earth-616),8.0
Edna Staples (Earth-616),8.0
Jennifer Nyles (Earth-616),8.0
LaHoya Scripps (Earth-616),8.0
Psynapse (Earth-616),8.0
Tung Rapongan (Earth-616),8.0
Wyndell Dickinson (Earth-616),8.0
Aaron Cashin (Earth-616),8.0
Christopher Anderson (Earth-616),8.0
Crule (Earth-616),8.0
Daryl Taylor (Earth-616),8.0
Gregory Belial (Earth-616),8.0
Heike Zemo (Earth-616),8.0
Janice Hollenbeck (Earth-616),8.0
Meat Market (Earth-616),8.0
Solar Wind (Earth-616),8.0
Theodore Davros (Earth-616),8.0
Thomas Pyke (Earth-616),8.0
Czorn Yson (Earth-616),8.0
Don Rigoletto (Earth-616),8.0
Fast (Sparrow) (Earth-616),8.0
Hans Middlestadt (Earth-616),8.0
Henrique Gallante (Earth-616),8.0
Jason (Pantheon) (Earth-616),8.0
Kistur (Earth-616),8.0
Owen Llewelyn (Earth-616),8.0
Philip Grant (Earth-616),8.0
Radha Dastoor (Earth-616),8.0
William Clinton (Earth-616),8.0
Amberson Osborn (Earth-616),8.0
Black Brigade (Earth-616),8.0
Butterfly (Avatars) (Earth-616),8.0
Cole Cooper (Earth-616),8.0
Deadbolt (Earth-616),8.0
Dread (Earth-616),8.0
Gabrielle Greer (Earth-616),8.0
Hywell Griffin (Earth-616),8.0
Ian Langstrom (Earth-616),8.0
James Pierce (Earth-616),8.0
Lenz (Earth-616),8.0
Marius Boudreaux (Earth-616),8.0
